song_name,spectral_rollooff,spectral_centroid,spectral_bandwidth,spectral_flatness,spectral_contrast,tempogram,fourier_tempogram,tempo,rms,zero_crossing_rate,chroma_stft,chroma_cens,chroma_cqt,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19./dataset/genres/blues/blues.00000.wav,3805.8396058403423,1784.1658495387549,2002.4490601176958,0.004498349502682686,20.526698693370026,0.15229057071166197,123.046875,0.1302279233932495,0.08304482066898686,0.35008811950683594,0.2720362252714695,0.5351306796073914,-113.57065,121.57179,-19.168142,42.36642,-6.364664,18.623499,-13.704891,15.34315,-12.27411,10.976572,-8.326573,8.803793,-3.6723,5.747995,-5.162882,0.75273985,-1.6902146,-0.40897897,-2.3035226,1.2212901
./dataset/genres/blues/blues.00001.wav,3550.5220984084976,1530.1766787460795,2039.0365160924302,0.0022976724430918694,20.676128259217815,0.11788044709495282,107.666015625,0.09594780951738358,0.05603980870552978,0.3409135639667511,0.26097993928604574,0.476748526096344,-207.5017,123.991264,8.955127,35.877647,2.9073198,21.510468,-8.560436,23.370686,-10.099661,11.900497,-5.555639,5.376327,-2.2317603,4.2201405,-6.0121484,0.9279974,-0.7311247,0.29507312,-0.28351802,0.53121585
./dataset/genres/blues/blues.00002.wav,3042.2602323810906,1552.8118647610036,1747.7023116676025,0.0026309359818696976,22.197516533033788,0.13488490290883337,161.4990234375,0.17557041347026825,0.07629120746326373,0.36363720893859863,0.2626301164274608,0.443310409784317,-90.722595,140.4463,-29.09389,31.684334,-13.984504,25.764742,-13.664875,11.639934,-11.783642,9.7187605,-13.133803,5.791199,-8.907628,-1.0770001,-9.229274,2.4516897,-7.7290926,-1.8164068,-3.4397204,-2.2312589
./dataset/genres/blues/blues.00003.wav,2184.7457991951856,1070.1066149971293,1596.412872177028,0.0009540272294543684,21.426268151556844,0.11222121832863097,172.265625,0.14109300076961517,0.03330886262567672,0.4047847092151642,0.22638321902815692,0.3173600137233734,-199.5442,150.0909,5.6626782,26.85908,1.7713993,14.234031,-4.8320065,9.286494,-0.7591865,8.137607,-3.200653,6.079319,-2.4801736,-1.0793046,-2.8707883,0.7808735,-3.319596,0.6369652,-0.61912113,-3.407449
./dataset/genres/blues/blues.00004.wav,3579.757626703886,1835.004265512071,1748.1721158264975,0.0032377862371504307,21.466338127703896,0.13417498641951542,135.99917763157896,0.09152871370315552,0.10146053871809745,0.30852603912353516,0.2595497992163278,0.4969175159931183,-160.3377,126.219635,-35.58781,22.148071,-32.478603,10.852294,-23.352331,0.49843368,-11.793437,1.2072551,-13.088418,-2.813867,-6.9333844,-7.5527253,-9.164666,-4.520575,-5.454034,-0.91687363,-4.404826,-11.703234
./dataset/genres/blues/blues.00005.wav,3481.5175917198376,1831.993939606849,1729.6532869429993,0.003060848219320178,22.54583103280072,0.11024995101874027,112.34714673913044,0.10349363833665848,0.09404153373936582,0.3024562895298004,0.2430674503555331,0.3971562087535858,-177.77425,118.20548,-17.56588,30.762402,-21.74784,11.920995,-20.730993,3.1865778,-8.586039,-0.93285215,-11.772434,-2.4058323,-9.343665,-9.93621,-3.9039948,-5.5765896,-1.8382634,-2.7837994,-3.047909,-8.109991
./dataset/genres/blues/blues.00006.wav,2795.610963330191,1459.366471695765,1389.0091311849505,0.0009689303115010262,23.429540221028684,0.10605380543228919,123.046875,0.14187414944171906,0.07305223740815932,0.29132798314094543,0.2335939707264482,0.377122700214386,-190.05237,130.28908,-36.369534,33.029034,11.108782,-0.60558355,-20.871855,0.2730249,-6.4861403,-5.5167675,-7.8397517,-3.128592,-6.596197,-9.950378,-6.535177,-10.068051,-10.913175,-6.971336,-3.4365046,-6.4834657
./dataset/genres/blues/blues.00007.wav,2954.836759987674,1451.6670658428172,1577.2709414206151,0.001436207676306367,22.442509342348426,0.12684347042120148,92.28515625,0.13182218372821808,0.061442246108855375,0.3079547882080078,0.2404392518905317,0.40630361437797546,-179.34714,136.46901,-26.673138,39.98424,5.304416,10.928612,-20.564827,8.511157,-11.357249,-3.4683466,-8.419937,-6.949715,-3.5391393,-8.041617,-8.960675,-8.426084,-10.568935,-10.784514,-4.690677,-8.630722
./dataset/genres/blues/blues.00008.wav,3782.316288428074,1719.3689480431462,2031.740381002539,0.0025944572407752275,22.380886050057644,0.15386708705189123,83.35433467741936,0.14241649210453033,0.06402488761600927,0.40887922048568726,0.2683363276819137,0.47933244705200195,-121.363945,122.50667,-14.738196,46.131065,-8.181879,20.182962,-19.173378,23.039139,-11.838223,21.16,-6.718366,6.992542,-12.730596,5.0613246,-5.1832147,-1.4525596,-7.0418253,2.6952481,3.4123054,-2.7156925
./dataset/genres/blues/blues.00009.wav,3943.490565182715,1817.15086312572,1973.7733063015248,0.00270827510394156,21.16195009433464,0.17592768026810074,129.19921875,0.08131366223096848,0.07917482356921887,0.27395039796829224,0.24015483093162748,0.3905753493309021,-213.23999,115.1656,-11.693431,39.014275,-20.341278,13.077605,-9.173518,9.011447,-14.100634,4.265941,-6.0461674,3.782207,0.2217993,-5.1093993,-0.41023016,-1.1799208,-1.9168046,-2.2926605,2.881967,-4.2352037
./dataset/genres/blues/blues.00010.wav,2765.9008052675463,1409.9552556449528,1512.3102651538218,0.0012445971369743347,21.094673943145814,0.09565865715332762,161.4990234375,0.14286506175994873,0.06295882576856149,0.303993284702301,0.25565161873580516,0.45101451873779297,-173.7925,137.1867,-23.724049,26.978432,-16.657696,4.1808825,-12.55993,5.8321843,-2.874319,-1.197419,-1.9548353,1.8015007,-2.9896472,-1.8666562,-0.7927427,-3.0159667,-0.4400536,-1.9945513,-0.7484699,-4.991314
