song_name,mean_spectral_rolloff,std_spectral_rolloff,mean_spectral_centroid,std_spectral_centroid,mean_spectral_bandwidth,std_spectral_bandwidth,mean_spectral_flatness,std_spectral_flatness,mean_spectral_contrast,std_spectral_contrast,mean_tempogram,std_tempogram,mean_tempo,mean_rms,std_rms,mean_zero_crossing_rate,std_zero_crossing_rate,mean_chroma_stft,std_chroma_stft,mean_chroma_cens,std_chroma_cens,mean_chroma_cqt,std_chroma_cqt,mean_fifth_x_axis,std_fifth_x_axis,mean_fifth_y_axis,std_fifth_y_axis,mean_minor_x_axis,std_minor_x_axis,mean_minor_y_axis,std_minor_y_axis,mean_major_x_axis,std_major_x_axis,mean_major_y_axis,std_major_y_axis,mean_mfcc_0,std_mfcc_0,mean_mfcc_1,std_mfcc_1,mean_mfcc_2,std_mfcc_2,mean_mfcc_3,std_mfcc_3,mean_mfcc_4,std_mfcc_4,mean_mfcc_5,std_mfcc_5,mean_mfcc_6,std_mfcc_6,mean_mfcc_7,std_mfcc_7,mean_mfcc_8,std_mfcc_8,mean_mfcc_9,std_mfcc_9,mean_mfcc_10,std_mfcc_10,mean_mfcc_11,std_mfcc_11,mean_mfcc_12,std_mfcc_12,mean_mfcc_13,std_mfcc_13,mean_mfcc_14,std_mfcc_14,mean_mfcc_15,std_mfcc_15,mean_mfcc_16,std_mfcc_16,mean_mfcc_17,std_mfcc_17,mean_mfcc_18,std_mfcc_18,mean_mfcc_19,std_mfcc_19,zcr_mean,zcr_std,energy_mean,energy_std,energy_entropy_mean,energy_entropy_std,spectral_centroid_mean,spectral_centroid_std,spectral_spread_mean,spectral_spread_std,spectral_entropy_mean,spectral_entropy_std,spectral_flux_mean,spectral_flux_std,spectral_rolloff_mean,spectral_rolloff_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,chroma_std_mean,chroma_std_std,label
./dataset/genres/blues/blues.00002.wav,3042.2602323810906,885.4572043322688,1552.8118647610036,395.55991122498216,1747.7023116676025,276.1416163073247,0.0026309359818696976,0.0033452047500759363,22.197516533033788,8.725291822932219,0.13488490290883337,0.16327125142546928,161.4990234375,0.17557041347026825,0.05240149050951004,0.07629120746326373,0.031730570099435376,0.36363720893859863,0.29201915860176086,0.2626301164274608,0.1198280237616882,0.443310409784317,0.2427605837583542,0.1203978262858698,0.09093520349324578,-0.06531869279335047,0.0792943156288152,0.06600305910977747,0.10588886182976243,0.04399617513452952,0.10676326045078569,0.0003254867330174798,0.046847422583189996,-0.01981866820942253,0.04228405377773991,-90.722595,57.611153,140.4463,22.55582,-29.09389,20.292393,31.684334,12.003762,-13.984504,12.469713,25.764742,8.634141,-13.664875,10.343202,11.639934,10.323511,-11.783642,8.089991,9.7187605,8.240684,-13.133803,7.6014094,5.791199,8.029957,-8.907628,7.7707877,-1.0770001,7.5967846,-9.229274,6.048222,2.4516897,6.371716,-7.7290926,6.902132,-1.8164068,7.2375507,-3.4397204,6.829324,-2.2312589,5.5292873,0.07640629730547986,0.03475541595568557,0.046683327169800726,0.030038769197014144,3.1670765300427273,0.16121234576259466,0.15101796716024088,0.03397546310910472,0.17514668925149932,0.02482659904253553,0.7617817554446064,0.3675530279871533,0.004380534114595478,0.002976151397139858,0.12525105868118572,0.0622744311784844,-22.539862444077244,1.4905019649221862,2.0511741531200807,0.6860105755977628,-0.23394956089550328,0.43916244387564163,0.5990610790152499,0.350319349256427,-0.08860458313474906,0.4141368691745095,0.14862501219250418,0.3078954981179801,-0.06531579620834324,0.2626052407583186,0.0343257764074117,0.2623506096281966,-0.020615674177470435,0.2684292313294545,0.04921497583280755,0.25514234798556124,-0.03577248196668841,0.27979556249129056,-0.04875936855136743,0.28259743813464505,-0.029445280145326956,0.2517447857853989,0.01594125800703268,0.021144158941873548,0.004620769556670918,0.009715187381535931,0.03969699244294094,0.029853261627301318,0.0224720814643524,0.025548659944309198,0.0200424424520233,0.021236643967404517,0.007989272245103284,0.014637980592876047,0.026522231913808737,0.03353890490879157,0.005892427463298693,0.010045192238788199,0.010910068827547347,0.017230768668017045,0.018436131134310023,0.01874400801337473,0.031178034073275226,0.0343949983046732,0.005756857053508966,0.01009323875689425,0.021984004118805175,0.01009882270956754,0
./dataset/genres/blues/blues.00004.wav,3579.757626703886,1254.1841299748899,1835.004265512071,586.0033611456861,1748.1721158264975,297.39739244973345,0.0032377862371504307,0.004356341436505318,21.466338127703896,7.93638368446028,0.13417498641951542,0.1619311952898741,135.99917763157896,0.09152871370315552,0.047993727028369904,0.10146053871809745,0.04420548271538123,0.30852603912353516,0.29637980461120605,0.2595497992163278,0.12636152523651037,0.4969175159931183,0.25723013281822205,-0.004992821233642551,0.06257847330189859,0.06094474998230874,0.07708341902165233,-0.1588183073067649,0.10270251839344618,-0.010918455629855862,0.1018098888334642,0.017155078967638262,0.03548925917050011,-0.02887965330806512,0.0336304945071583,-160.3377,72.07838,126.219635,29.219595,-35.58781,18.270002,22.148071,13.90885,-32.478603,18.337852,10.852294,11.6117,-23.352331,9.656971,0.49843368,11.165668,-11.793437,11.40497,1.2072551,9.983767,-13.088418,8.958464,-2.813867,9.296807,-6.9333844,9.463374,-7.5527253,8.422787,-9.164666,8.70594,-4.520575,9.278968,-5.454034,8.675812,-0.91687363,7.3221526,-4.404826,7.9316335,-11.703234,7.4293447,0.1016318498334847,0.047061061721347185,0.014467559892852264,0.01641902921076653,3.1448033435854397,0.20829197126071833,0.17480693472977268,0.04944244919645566,0.1753584353601643,0.025111852273001556,1.0043000011307304,0.5080139300185027,0.004042027168064044,0.002497231433862303,0.17021476104053238,0.10480830126775158,-24.691584283082555,1.7544279033192252,1.672646720116379,0.77330016998578,-0.8737955147809722,0.5092792268295326,0.013329676897935568,0.3430015534555485,-0.21724761357968167,0.40189947975064844,0.005004830510682086,0.3392669525740274,-0.2718602316329093,0.305144983471462,-0.20878246963899644,0.27298535667964796,-0.22669237919707555,0.35711454768190903,-0.16815748034745187,0.3294927357853295,-0.14507601276464352,0.30817547994267575,-0.10180474953244811,0.3015332202577102,0.06308698796059224,0.3252749638942456,0.007665388058075036,0.011423652873384186,0.010076869338967799,0.013315749900447713,0.015108801748916404,0.015630452937499748,0.01222033827544954,0.012650415321035235,0.012971250183926279,0.016470564080224407,0.021670048793560128,0.02443133202325928,0.01036572680097783,0.01161469927344521,0.003431897697792339,0.00656810746917275,0.02386815231272548,0.028425864065321615,0.0056914892720832996,0.007262945581683008,0.009543988854724768,0.011316158779064488,0.01071124659871291,0.020425390524689266,0.014911538470975809,0.007659255876850004,0
./dataset/genres/blues/blues.00008.wav,3782.316288428074,1123.7957949385088,1719.3689480431462,404.0827210348926,2031.740381002539,324.8733879422968,0.0025944572407752275,0.0030447388999164104,22.380886050057644,9.44515696475851,0.15386708705189123,0.18325694725011119,83.35433467741936,0.14241649210453033,0.03882210701704025,0.06402488761600927,0.027045919171916347,0.40887922048568726,0.29413002729415894,0.2683363276819137,0.10643753369708434,0.47933244705200195,0.23131415247917175,0.08570784432921531,0.05122878992852988,-0.007512278827608396,0.05458173368052185,0.02622319429346405,0.05785696734147376,0.07028165160572397,0.1088901331881727,-0.012678164446220235,0.04523757238493151,-0.01882417535853023,0.02413007434140763,-121.363945,51.20737,122.50667,20.359417,-14.738196,18.472063,46.131065,13.914786,-8.181879,13.310297,20.182962,10.34493,-19.173378,7.5937157,23.039139,8.778912,-11.838223,6.5272145,21.16,7.6594825,-6.718366,6.9961066,6.992542,7.512049,-12.730596,7.8730288,5.0613246,7.1085954,-5.1832147,5.7417016,-1.4525596,7.1108193,-7.0418253,5.375401,2.6952481,6.0736785,3.4123054,5.8050494,-2.7156925,6.0347686,0.06410308810172571,0.0301962874302519,0.033982029688819866,0.020940149806009795,3.1655083436279132,0.13550098282549972,0.16269726630707007,0.03441594179675744,0.19723664567036883,0.02831300908383502,0.5374915275795522,0.32403642269777383,0.0048182196418541205,0.0029435035376251216,0.09132032667876588,0.07103820208167781,-23.66041221242512,1.3751652098182527,2.0822250734430616,0.4742089804296815,0.24516326444288372,0.5268507186762353,0.23895940912446642,0.30947288435310505,0.2171397831500359,0.3199733642978587,0.35779009205177864,0.26349144494974897,-0.12515915905957456,0.293694626058795,-0.06933249603861158,0.2597223030110552,0.1289547264286923,0.2368257181660153,0.03648770906894967,0.23143661429497736,-0.20381619140571683,0.24897914461823353,-0.10134015474857078,0.27336461955304314,-0.20013758892870892,0.22965370004567784,0.017030166225086157,0.028550627641366566,0.002540833740178706,0.006846078910847424,0.03254810128984847,0.02900311275632637,0.017038581037894147,0.018732933522645982,0.01282924996786945,0.012064808882130781,0.0036119321810486643,0.005599716225604262,0.08286427885496433,0.0903701332317466,0.0014839347866587123,0.003976397729472274,0.006091262795077627,0.010903082771095205,0.015982827052673995,0.017607165530191916,0.08604016206311509,0.07491973913218443,0.0032236960729814953,0.007791437779481716,0.04151678874190763,0.02086701239166256,0
./dataset/genres/blues/blues.00009.wav,3943.490565182715,1169.4606596745123,1817.15086312572,546.1100083520862,1973.7733063015248,337.7426721497266,0.00270827510394156,0.0032119760289788246,21.16195009433464,7.956337975250182,0.17592768026810074,0.20440737923603128,129.19921875,0.08131366223096848,0.06593075394630432,0.07917482356921887,0.03711682977865272,0.27395039796829224,0.3038354218006134,0.24015483093162748,0.1601842392794458,0.3905753493309021,0.2761772572994232,0.07893797171177358,0.12200926651561829,0.09099635513609475,0.12449730796988637,0.018665119165760212,0.16266963035840407,-0.01700920681703281,0.13597131013496963,-0.006806760328592437,0.05840629615917925,-0.052643906207696066,0.04856765062712148,-213.23999,78.31808,115.1656,28.253826,-11.693431,25.864294,39.014275,18.727211,-20.341278,23.064594,13.077605,16.69785,-9.173518,11.257272,9.011447,8.246949,-14.100634,10.491658,4.265941,9.625249,-6.0461674,9.215952,3.782207,10.220061,0.2217993,8.737211,-5.1093993,9.2406845,-0.41023016,10.197472,-1.1799208,7.701597,-1.9168046,7.6431956,-2.2926605,9.12169,2.881967,8.779648,-4.2352037,9.563932,0.07930214956100515,0.04103933020275601,0.019292039002419815,0.029611355782257442,3.1576566003705375,0.174112451649015,0.17016070962255986,0.04494270052698787,0.19288512173381372,0.026875344695339917,0.5959457642559038,0.38862617649734094,0.0045038290825430705,0.002988897884960908,0.11716878402903812,0.09751989127193243,-25.96230808721388,2.5278751799975954,2.2068969720581335,0.676436074291748,-0.3607182736189458,0.7144192571614062,-0.16288562226512898,0.46000608015736977,-0.020832710196454572,0.3750819913058292,-0.10791273647580382,0.4382516826516989,-0.05582316525740784,0.3802430191708037,-0.0956698050009159,0.3882018753420045,-0.23535984543767288,0.38764704225665103,0.03273686894536458,0.3843573585745891,-0.00737248480175336,0.3791967829550502,0.07211990134094007,0.2933518993032259,0.056195528512209554,0.3161380677922359,0.022806377703231816,0.035278149807654376,0.003627164139079439,0.011072149490105149,0.02650878550207951,0.032527054966875066,0.013512155147292534,0.025717767826282434,0.018559916889088552,0.0326949409208811,0.028507629345740533,0.03481096128785175,0.04149320143381854,0.046315568199104276,0.002238997734650025,0.008615640122253321,0.007949696696653805,0.020149221719647243,0.010180675580866575,0.017838124182978466,0.03570629887371018,0.042762146299971736,0.011003376315291991,0.01948675812663297,0.028602107686072624,0.013035781023028634,0
./dataset/genres/blues/blues.00012.wav,2738.6387375833815,976.1653893467178,1360.6411972395076,507.0161634605256,1567.5652250221797,212.6887664267114,0.0007674354710616171,0.001077389344573021,22.135715777506615,6.739981741063468,0.12843217751042477,0.1628521595278217,92.28515625,0.11904605478048325,0.06366158276796341,0.06909500676720805,0.04879100679250699,0.26939111948013306,0.306433767080307,0.25223764015257977,0.14039054891121067,0.41930514574050903,0.2653926908969879,0.04499872706900339,0.06660834683687115,-0.13610627928032304,0.12291455433340331,0.08692430883533604,0.13955718421166508,-0.04995659662861552,0.09842320251250006,-0.07101541530446066,0.048180279304471454,-0.007203250477336918,0.03298784241895973,-207.22331,67.64231,132.83055,25.812592,-15.4288435,30.574905,60.970924,18.2066,0.72987217,17.699818,12.437647,10.063923,1.1827995,10.420071,-1.5466231,10.558434,-17.879435,9.8281555,8.352729,9.749964,-2.458161,11.816789,-0.60338473,9.632372,0.38596076,9.29918,2.5995464,7.3294854,-5.1792665,6.77088,-9.523479,8.322804,-9.242836,7.9823194,-2.8550277,8.294261,-1.4271617,10.593351,-5.931978,9.562373,0.06918331819557977,0.05059769599821536,0.03008531935677618,0.033094770678182256,3.122305418443851,0.21049206228694844,0.14095120063033048,0.04092400877935899,0.1713185121942182,0.024935504591228386,0.5536583428549245,0.5223023254837954,0.006079104055839601,0.004524391236648618,0.10810496067755596,0.1048238375931843,-25.202235262474055,1.9470325501834063,2.332027199327316,1.0626676851068444,0.42391925230565747,0.6895510792109123,0.03440223081290449,0.46308792024549195,-0.1422592054977932,0.35156083175862185,-0.09980129056280848,0.3686828216113031,-0.01607993763117575,0.32826047815328185,-0.5087146745146256,0.335057417757796,-0.35076178254989493,0.32544226262300074,-0.2528710273300361,0.3597874641950337,-0.024211300084275026,0.3705198756863615,0.03207352892483028,0.34047953385315827,-0.13588947309601399,0.34163666383749336,0.01178865087737456,0.018908478481599936,0.0017318741876222905,0.0041118333202089475,0.03285832521143242,0.03680812346559331,0.10259498218926837,0.09963773802897027,0.021465016811587752,0.0231968877151847,0.014848118078280207,0.028999679366062545,0.031074078838910186,0.03738110963365305,0.0034399700517211093,0.01068907304109778,0.007552747630346371,0.018076329670285007,0.013795728963918077,0.023146301098958304,0.01358251272682395,0.015784017014728424,0.00227442556378377,0.005078967420458141,0.03889593562823604,0.02098713910044887,0
./dataset/genres/blues/blues.00014.wav,2344.2463815073957,936.801236227072,1171.8482269140325,383.7688704062827,1705.519298617154,310.78037802704625,0.00047074249596334994,0.0003841556026600301,21.62806215006197,6.522301446526508,0.1619768586554064,0.186942487913439,151.99908088235293,0.06705453246831894,0.05212455987930298,0.045036675850734724,0.0394964660662841,0.32903632521629333,0.32880306243896484,0.2531918928419485,0.13866217484391555,0.466093510389328,0.2647841274738312,0.03255067054475385,0.07723338758128528,-0.0029510310533997124,0.09177516929284799,0.022194755303241633,0.11391481211373904,-0.05283422008220205,0.10866159847197303,-0.047129862618463476,0.03993180437990411,-0.024137375297202068,0.033643418530735866,-305.65472,90.5218,113.08634,26.138405,12.114428,38.241657,45.033703,14.998191,17.762825,15.815625,14.573329,12.445672,4.159429,12.538886,0.21354468,12.932444,-7.0269957,9.881696,13.641992,8.76452,8.929174,9.4802065,1.3030063,7.9251785,5.961251,8.021208,8.549222,8.719262,1.1246065,11.708014,0.60269326,8.231288,0.054863196,9.832018,-3.722265,8.108337,-0.99496937,9.452649,-1.8002894,10.654602,0.04511429003935816,0.04088159622044391,0.011105775975462457,0.019080471042824395,3.023525298505345,0.25996233622064663,0.123705815628936,0.03427484850148777,0.18018835554866236,0.031493133896576916,0.3514375981359218,0.46813355508227883,0.01186780980318968,0.009623893632072502,0.06794767090139141,0.07765633930215586,-28.08858927038342,3.0712947307316867,2.463276200308801,0.9286179038526247,0.22427956708452523,0.6534639876846561,0.017875871955311127,0.4460248543474079,-0.20985340273398323,0.4824488252067152,0.20767238085180542,0.34929253204702254,0.24643227783734442,0.3519673968743336,-0.22598183161057397,0.534746493257271,-0.05551564800439548,0.3634052266639596,-0.21446624463263406,0.4127676992503056,-0.10685794720456035,0.4436033616251184,-0.03988734664147375,0.40491447063149383,-0.021675609135979657,0.306325338442198,0.006218805219428827,0.012848447129670239,0.004468567741388568,0.01730105109329142,0.09438141848338719,0.08415262883401735,0.037476185349339296,0.06418525589317,0.010724451620866242,0.017624440652894702,0.01723910510155865,0.037242678488049616,0.11800250882524535,0.10463845574076841,0.0031667484473806946,0.014342149352932,0.005409063714891742,0.015187130399251104,0.005118462618857667,0.012439836668675744,0.014392766551011812,0.02027094664580728,0.0017418338118490436,0.0051277586078101465,0.05215310058445036,0.025976798086031084,0
./dataset/genres/blues/blues.00016.wav,3009.460817412268,1005.2959836040501,1454.9639409755137,390.27826423168466,1825.797959693914,341.72318577933305,0.001300859497860074,0.0011306266533210874,21.065897048310305,7.076887001631844,0.17409838666005317,0.19895796271877134,103.359375,0.081471748650074,0.051391080021858215,0.06134406117072699,0.037666938600053254,0.30418553948402405,0.31383591890335083,0.2701865441838218,0.10164922368290395,0.5087804198265076,0.25406309962272644,0.05648557374235908,0.08315660121052589,-0.05445004338712441,0.08198454497990615,-0.04748056196569531,0.10488999569012282,0.06120107235201077,0.10507725157357907,0.005923889623806462,0.03740759950487746,0.015665483640828124,0.04228183919114022,-233.7591,70.44913,120.67514,23.708458,-3.174806,34.750916,39.51848,19.916561,3.8183367,16.894272,18.837143,12.496352,-3.6778173,10.025063,4.4331384,10.556053,-14.965527,10.076903,17.578217,10.109932,1.8418719,10.422111,2.549422,8.154435,-1.2331679,8.064505,8.439486,8.0582285,-0.20189787,7.694779,-3.8945017,8.829864,-4.45685,9.106883,0.00955415,9.270541,1.2930309,9.141525,-2.0980818,10.04361,0.06139040266424463,0.03959911424088669,0.018752514977424615,0.025452324882106657,3.0950520950697675,0.21406967748980282,0.14258977963295966,0.03389751645885279,0.1828339093720193,0.031355359305049735,0.5272389131839836,0.47737078228566127,0.00745857207859403,0.0044072331168882525,0.0899984875983061,0.07777615595643321,-26.128315997320474,2.347591906825455,2.1922477042958923,1.0582173579637042,0.04995191587065623,0.8942989554457199,0.18380818880663016,0.534548023358254,-0.15081298387145717,0.40544463960830424,0.1341351339971131,0.3636724525479516,0.17617428791561018,0.34024493690337476,-0.3562658732550292,0.4060070241264894,-0.027691490882944928,0.36748283049220554,-0.13708147758603795,0.3869636708548275,-0.09202999571141803,0.3995439589518977,-0.05225253909755303,0.31718183352861506,-0.26631844585411085,0.3483339971557931,0.02025533026555556,0.0335200683694441,0.006677357906168672,0.015890654552011278,0.09498232455434429,0.08283276592868939,0.012859273699236855,0.023858059211410626,0.012580541821895655,0.023265687637205594,0.005891336580381426,0.007752074563338654,0.060156932641474724,0.06764644440129987,0.005144023831635957,0.012495082800011544,0.009696866573219177,0.022614407431796435,0.008587241770713542,0.01971911352124418,0.018830305337143943,0.023209989085584828,0.004816243426854796,0.011519268093904527,0.038459926003435486,0.021211933491431634,0
./dataset/genres/blues/blues.00018.wav,3495.51500643489,1351.9983438533889,1537.5876985238351,439.4337948393015,2054.529510695353,381.8072044460412,0.0014776174211874604,0.001519115292467177,21.723589550557097,7.418824232031153,0.16536646118438136,0.19171683554572463,83.35433467741936,0.07970637083053589,0.05437144264578819,0.056141769987432324,0.04149945968613148,0.2699322998523712,0.312502384185791,0.2509527635184878,0.14267460816756178,0.46457868814468384,0.2765620946884155,-0.04230825640660808,0.08202005001812535,0.0011230391254727818,0.0805280392397846,-0.02712265294180673,0.14813584035132812,-0.037065456459286314,0.11995723881172074,-0.02173758720028911,0.04949191888312392,-0.024486891720054988,0.05309764860001487,-252.49301,53.612625,104.93711,24.569822,15.332313,25.744623,42.66697,12.78008,6.783058,9.645275,21.605682,10.830378,-1.2978408,8.563089,5.6754074,10.030086,-16.632635,11.211316,12.173101,11.114276,-1.9472849,7.2111745,1.9508444,8.054382,-0.8903192,6.986109,7.7705235,8.459527,2.380243,10.097382,1.7754058,9.6506405,1.3253622,11.494469,3.6095116,13.504344,4.907691,12.3151045,-2.65546,9.820216,0.05619966696942174,0.04306440401179562,0.01741703800855797,0.03009942790048892,3.1201445164498494,0.21147100941497382,0.14770968134713663,0.03609382101172922,0.20035119502885118,0.032029385006112625,0.36843427069162527,0.4958983846715576,0.007535343875234575,0.009230879341347475,0.07070780399274047,0.08188688736792635,-26.70926357904931,2.1669636507884356,2.5956384577893976,0.9247423765634929,0.237208560075123,0.6385537092505945,-0.025421036302648924,0.5998996403969921,-0.2801785402381807,0.4578971688532008,-0.0673326541121903,0.34844101088336527,0.19831270799559775,0.3310803065273825,-0.06574978876347279,0.46411451375379653,0.1187013431269641,0.4101641438954979,0.000687542977698475,0.44690236270624967,-0.027972359769853582,0.4143433179457526,0.033055046924049536,0.40057428189815075,-0.10287358646907137,0.2909279453506178,0.0294459480813286,0.043876150749984855,0.010690294704111286,0.022303031091271235,0.07247478990685845,0.0656759637441166,0.02828172965672086,0.049049595084367785,0.012336341467726991,0.020834219231087293,0.009013965497816145,0.01564993820570316,0.055787678676213634,0.058967004516367764,0.0017931744340386512,0.00925288069451734,0.005257029678406921,0.013417627203222975,0.01603176250358779,0.02925821772241828,0.02097997991999793,0.028576612190916444,0.007461037084511752,0.018840589856780034,0.03720768839513826,0.016956372494404497,0
./dataset/genres/blues/blues.00019.wav,2235.264725474913,1099.1036004202813,1195.4703757774462,499.52271335834376,1481.3188804548583,216.72688620537687,0.0006415893440134823,0.0009463659371249378,21.486266356019396,6.513394593771735,0.1552565532382984,0.1853338596435927,123.046875,0.09765975177288055,0.05074535682797432,0.05888603900812065,0.042406678445582685,0.25732481479644775,0.30977943539619446,0.2636027792247544,0.1176728860796689,0.44457316398620605,0.2530517280101776,0.0675863209946561,0.10490755682129943,-0.04059587986844781,0.06983040408532469,-0.0630543467294134,0.12976116374802008,0.07652006420751213,0.08481297980951456,0.0046182765453617455,0.034704021373105014,0.02286562713674126,0.04820631543957371,-236.65675,74.689445,138.40926,23.159729,-4.912911,34.15938,47.629173,17.673325,5.1842003,21.619827,8.876615,9.577732,0.5138149,9.883771,-3.804674,12.624952,-14.988871,8.800749,10.4170685,10.233848,-0.3336379,11.602417,0.7759847,8.9772835,1.7773185,8.8314705,4.2329874,8.583294,-0.4678416,7.9558415,-6.105215,8.983647,-5.390519,9.772029,-1.3412131,9.62189,-3.723019,8.513931,-4.3647776,8.178802,0.05888964577656676,0.04403526440012966,0.018486593054349864,0.02228104182316503,3.093822553376561,0.2417492163164658,0.12788720586632799,0.04130636217624432,0.16714832804754212,0.027470688123709758,0.44614816847885036,0.49613375493585266,0.00869240803838897,0.005844685710201112,0.08685117967332123,0.08114073460064458,-26.019951960188408,1.9873857745240775,2.5123065805482048,1.258722438787629,0.14034810627567354,0.8265267627713361,-0.05039447775880933,0.4337508422489646,-0.20924619493882027,0.3908610772053511,0.03416975939275102,0.32210723053033485,0.10431084755674484,0.319880077224101,-0.33807645762015215,0.36182409242515945,-0.21311573931071076,0.42329504984047905,-0.24992757448081843,0.34613265705353236,-0.08729689895706914,0.40208321666557123,-0.07257560953200387,0.38489809371167505,-0.21559590804804094,0.32596277956205516,0.030063929451949165,0.050659207407035264,0.012518521982161204,0.023517045164032763,0.09138031708919642,0.08757747079889272,0.014211341153641172,0.019814102286316828,0.019353700894339132,0.03712533002160395,0.011203785934015352,0.020130726513110753,0.03695745105041791,0.041021462568513724,0.007012055384942859,0.01673244596401113,0.007069178296323413,0.01360524456712535,0.0050447078912279905,0.008542835393686995,0.010765142154916384,0.017223395828122004,0.003874283122317763,0.009599498345416591,0.03668103584269749,0.020869160218913343,0
./dataset/genres/blues/blues.00020.wav,3006.1717163935614,972.5993623217322,1390.301557556794,320.89949249716307,1911.3145801760033,298.189204588352,0.0016522411024197936,0.001352163264527917,20.078770330332667,7.187177328795059,0.1678872704238317,0.19104876954482408,135.99917763157896,0.07547449320554733,0.049986232072114944,0.05258634232405259,0.024823961803533193,0.3026115894317627,0.30713048577308655,0.2665215431822943,0.11090356330191461,0.5020477175712585,0.2481754869222641,0.05264894175717876,0.06697108628536388,-0.07714534248748585,0.08230271556122858,0.054247765674356734,0.08477730325989608,0.08714905789025426,0.09725385933237796,-0.012379489467592483,0.04386083428657073,-0.021654648816159725,0.031567684804421355,-230.35765,54.66484,127.07833,19.936003,7.123447,24.535505,39.7749,13.2510395,1.9210494,10.832584,17.41178,10.009514,-5.619415,8.925698,8.249394,8.323654,-18.116888,7.75901,13.835064,8.537496,-3.7699323,8.461594,2.5720189,8.639309,-4.3183455,7.917558,6.8063765,7.8703346,-6.1671023,7.789841,-6.1987495,7.0791626,-4.5001836,7.2792306,-1.8223381,8.572319,-0.5171001,9.729692,1.5099174,8.589949,0.05271798365122616,0.026826911846076565,0.010905455128773901,0.0182925400907607,3.0594380634432468,0.22884007134659842,0.1380022167716263,0.027257553061442848,0.19139202347540402,0.026449940729188617,0.33292072114408766,0.35454570806865554,0.007098701869405269,0.00449123909757295,0.06701754385964911,0.054894145215362115,-26.544075688951732,1.903602777362814,2.655166820808919,0.7697588874199863,0.11174169983254184,0.583086445515643,0.07669210800600477,0.4319230538046724,-0.0775215338756484,0.4140237395909743,-0.008898197855301075,0.3849764617479581,-0.005241018170972051,0.36131607373268265,-0.38800648355217515,0.34458641031102183,-0.13042298628819918,0.3417044081212041,-0.06818483218004777,0.34797653522736033,0.12419651395182872,0.31237163304341553,-0.012868493463910167,0.30927845097791945,-0.23779340002989138,0.2614072400562465,0.027116210177313155,0.03954888373555094,0.003036223670611161,0.009000381842178154,0.05240492439494983,0.04432335093174226,0.03143366166266337,0.04248227197967698,0.019384316657770555,0.024286292720172565,0.012874859475982194,0.023243468364640557,0.05643503855655162,0.054009886742459774,0.008090569088916299,0.020023399209679164,0.01007487873829867,0.015443856118192233,0.01233362911968435,0.01635278492526038,0.023657007431874485,0.025944075612791263,0.008001428070954683,0.020352244288010735,0.03129117665287552,0.014407638710417775,0
